Loyalty_Card,Implied_Gender,Residence_Type,Age,Discount_Prg,Celebrated_Valentines,Pregnancy_Test,Birth_Control,Feminine_Hygiene,ThanksGiving_Shopping,Number_Shopping_trips,Folic_Acid,Prenatal_Vitamins,Prenatal_Yoga,Body_Pillow,Ginger_Ale,Nausea_tablets,Stopped_buying_ciggies,Cigarettes,Smoking_Cessation,Stopped_buying_wine,Wine,Maternity_Clothes,PREGNANT
WalG845743,Male,Apartment,65,Yes,Yes,Yes,Yes,Yes,Yes,40,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845743,Male,Apartment,73,Yes,Yes,Yes,Yes,Yes,Yes,45,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845745,Unknown,Apartment,49,Yes,Yes,Yes,Yes,Yes,Yes,86,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
WalG845745,Unknown,Apartment,59,Yes,No,Yes,Yes,Yes,Yes,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
WalG845747,Female,Home,72,Yes,Yes,Yes,Yes,Yes,Yes,93,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845747,Female,Home,23,Yes,Yes,Yes,Yes,Yes,Yes,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845748,Female,PO Box,30,No,Yes,Yes,Yes,Yes,Yes,39,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845748,Female,Home,57,Yes,No,No,Yes,Yes,Yes,29,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845749,Male,Home,34,No,Yes,Yes,Yes,Yes,Yes,72,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845749,Female,Apartment,77,Yes,Yes,Yes,Yes,Yes,Yes,31,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845750,Female,Apartment,46,No,Yes,Yes,Yes,Yes,Yes,67,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845752,Female,Apartment,23,Yes,Yes,Yes,Yes,No,Yes,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845753,Male,Home,68,Yes,No,No,No,Yes,No,74,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
WalG845753,Male,Home,75,Yes,Yes,Yes,Yes,No,No,64,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845754,Male,PO Box,66,Yes,Yes,Yes,No,Yes,Yes,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
WalG845754,Female,Apartment,76,Yes,No,Yes,Yes,Yes,No,96,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845755,Male,Home,61,Yes,Yes,Yes,Yes,Yes,Yes,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845757,Male,Apartment,41,Yes,No,Yes,Yes,Yes,Yes,76,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845758,Male,Home,22,Yes,Yes,Yes,No,Yes,Yes,46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845759,Female,Home,22,Yes,No,Yes,Yes,No,Yes,69,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845770,Female,Home,66,Yes,Yes,Yes,Yes,Yes,Yes,39,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845772,Female,Apartment,42,Yes,Yes,Yes,Yes,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845773,Male,PO Box,29,Yes,Yes,No,No,Yes,Yes,78,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
WalG845773,Female,Apartment,57,Yes,Yes,Yes,Yes,Yes,Yes,79,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845774,Male,Apartment,62,Yes,Yes,Yes,Yes,Yes,Yes,81,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
WalG845774,Female,Apartment,68,Yes,No,Yes,Yes,No,Yes,59,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845775,Male,Apartment,77,Yes,Yes,Yes,Yes,Yes,Yes,90,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845777,Male,Home,54,Yes,Yes,Yes,Yes,Yes,Yes,77,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845778,Male,Home,75,Yes,No,Yes,Yes,Yes,Yes,95,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
WalG845779,Male,PO Box,60,Yes,Yes,Yes,Yes,Yes,Yes,32,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845780,Female,Home,27,No,Yes,Yes,Yes,Yes,Yes,101,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845782,Female,Apartment,46,Yes,Yes,Yes,Yes,Yes,Yes,73,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845783,Male,Home,43,No,Yes,No,Yes,Yes,No,41,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No
WalG845783,Female,Home,45,Yes,Yes,Yes,Yes,Yes,Yes,37,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845784,Unknown,Home,53,Yes,Yes,Yes,Yes,Yes,Yes,35,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845784,Male,Home,29,Yes,Yes,No,Yes,No,No,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845785,Male,Home,46,Yes,No,Yes,Yes,Yes,Yes,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845787,Unknown,Home,61,Yes,Yes,No,Yes,Yes,No,83,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845788,Female,PO Box,29,No,Yes,Yes,Yes,Yes,Yes,56,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845789,Male,Home,33,Yes,Yes,Yes,Yes,Yes,Yes,95,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845790,Unknown,Apartment,46,Yes,Yes,Yes,Yes,Yes,Yes,97,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845792,Male,Home,64,Yes,No,Yes,Yes,Yes,Yes,40,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
WalG845793,Female,PO Box,60,Yes,Yes,Yes,No,Yes,No,58,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845793,Male,Apartment,29,No,No,Yes,Yes,Yes,Yes,37,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No
WalG845794,Female,Apartment,43,Yes,Yes,Yes,Yes,Yes,Yes,76,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845794,Female,Apartment,32,Yes,Yes,Yes,Yes,Yes,Yes,88,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845795,Male,Apartment,36,No,No,Yes,Yes,Yes,Yes,30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No
WalG845797,Female,Apartment,27,Yes,Yes,Yes,Yes,Yes,Yes,95,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
WalG845798,Female,Apartment,72,Yes,No,Yes,Yes,Yes,Yes,92,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
WalG845799,Unknown,Apartment,31,Yes,Yes,Yes,Yes,Yes,Yes,53,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
WalG845800,Female,Apartment,75,No,Yes,Yes,Yes,Yes,Yes,62,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845802,Male,Home,31,No,No,Yes,Yes,Yes,Yes,27,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No
WalG845803,Male,Home,59,Yes,Yes,Yes,Yes,Yes,No,99,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845803,Unknown,Apartment,23,Yes,Yes,Yes,Yes,Yes,Yes,30,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845804,Female,PO Box,61,Yes,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
WalG845804,Male,Apartment,68,Yes,No,Yes,Yes,Yes,No,42,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
WalG845805,Female,Home,43,Yes,Yes,Yes,Yes,Yes,Yes,37,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845807,Female,Apartment,77,No,Yes,Yes,Yes,Yes,No,98,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845808,Male,Apartment,65,No,Yes,Yes,Yes,Yes,Yes,84,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845809,Male,Apartment,61,Yes,No,No,Yes,Yes,Yes,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845820,Unknown,Apartment,78,Yes,Yes,Yes,Yes,Yes,Yes,42,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845822,Male,Apartment,27,Yes,Yes,Yes,Yes,Yes,No,66,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845823,Female,Home,31,Yes,Yes,No,Yes,No,Yes,40,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845823,Male,Home,45,Yes,No,Yes,Yes,Yes,Yes,34,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
WalG845824,Male,Apartment,55,No,Yes,Yes,Yes,Yes,Yes,52,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No
WalG845824,Female,Apartment,29,Yes,Yes,Yes,Yes,Yes,Yes,64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845825,Female,Home,61,Yes,No,Yes,Yes,No,Yes,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
WalG845827,Male,Apartment,60,Yes,Yes,Yes,Yes,Yes,No,66,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845828,Male,PO Box,58,Yes,Yes,Yes,Yes,Yes,Yes,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845829,Female,Home,41,Yes,Yes,Yes,Yes,Yes,Yes,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845830,Male,PO Box,24,Yes,Yes,Yes,Yes,Yes,Yes,87,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845830,Unknown,Apartment,60,Yes,Yes,Yes,Yes,No,Yes,60,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845832,Male,Home,31,Yes,Yes,Yes,Yes,Yes,Yes,79,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845832,Female,Home,22,Yes,Yes,Yes,Yes,Yes,Yes,103,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845833,Male,Apartment,43,Yes,Yes,Yes,Yes,Yes,No,97,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845833,Female,Home,31,Yes,Yes,Yes,Yes,Yes,Yes,50,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845833,Female,Home,66,Yes,Yes,Yes,Yes,Yes,Yes,63,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845833,Male,Apartment,29,Yes,Yes,Yes,Yes,Yes,Yes,79,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No
WalG845834,Unknown,PO Box,64,Yes,Yes,No,Yes,Yes,Yes,89,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845834,Male,Home,22,Yes,Yes,Yes,Yes,Yes,Yes,30,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845834,Male,Home,68,Yes,Yes,Yes,Yes,No,Yes,45,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845834,Unknown,Home,70,Yes,No,Yes,Yes,Yes,Yes,28,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845835,Male,Apartment,73,Yes,Yes,Yes,Yes,No,Yes,55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845835,Female,Apartment,25,Yes,Yes,Yes,Yes,Yes,No,65,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845837,Male,Apartment,23,No,Yes,No,Yes,Yes,No,81,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845837,Female,Apartment,51,Yes,Yes,Yes,Yes,Yes,No,63,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845838,Unknown,Apartment,42,Yes,Yes,Yes,Yes,Yes,Yes,103,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845838,Female,Apartment,75,Yes,No,Yes,Yes,Yes,Yes,60,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845838,Male,Apartment,42,Yes,Yes,Yes,Yes,Yes,Yes,61,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845838,Female,Apartment,28,Yes,Yes,Yes,Yes,Yes,Yes,99,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845838,Unknown,Home,33,Yes,No,Yes,Yes,Yes,Yes,37,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845838,Male,Home,69,Yes,Yes,Yes,Yes,Yes,No,52,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845839,Male,Home,77,No,Yes,No,Yes,Yes,No,26,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No
WalG845839,Male,Home,75,Yes,No,No,Yes,Yes,Yes,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845840,Male,Apartment,68,Yes,Yes,Yes,Yes,Yes,No,42,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845840,Female,Home,65,Yes,Yes,Yes,Yes,Yes,Yes,95,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
WalG845842,Female,Home,66,Yes,Yes,Yes,Yes,Yes,Yes,34,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845842,Female,Home,71,No,Yes,Yes,Yes,Yes,No,77,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No
WalG845843,Female,Home,61,Yes,Yes,No,Yes,Yes,Yes,60,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845843,Female,Home,22,Yes,Yes,Yes,Yes,Yes,Yes,96,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
WalG845843,Male,Apartment,62,Yes,Yes,No,Yes,No,Yes,88,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845843,Male,Home,78,Yes,Yes,Yes,Yes,Yes,Yes,52,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845845,Female,Apartment,73,Yes,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845845,Female,Home,61,Yes,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845847,Female,Home,53,No,Yes,Yes,Yes,Yes,Yes,96,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845847,Female,Home,36,Yes,Yes,Yes,Yes,Yes,Yes,101,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845848,Female,Apartment,69,Yes,Yes,Yes,Yes,Yes,Yes,48,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845848,Male,PO Box,54,Yes,Yes,Yes,Yes,Yes,Yes,44,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845849,Male,Home,45,Yes,No,Yes,Yes,Yes,Yes,62,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845849,Female,Home,63,Yes,Yes,Yes,Yes,Yes,No,37,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845850,Unknown,Home,59,Yes,No,Yes,Yes,Yes,Yes,64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845852,Male,Apartment,68,Yes,Yes,Yes,No,Yes,Yes,98,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845853,Female,Home,50,Yes,No,Yes,Yes,No,Yes,31,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845853,Female,Apartment,36,Yes,No,Yes,Yes,Yes,Yes,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845854,Female,Home,61,Yes,Yes,Yes,Yes,Yes,No,46,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845854,Male,Home,58,Yes,No,No,Yes,Yes,Yes,92,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
WalG845855,Male,Apartment,41,Yes,Yes,Yes,Yes,Yes,Yes,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845857,Unknown,Apartment,35,Yes,Yes,Yes,Yes,Yes,Yes,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845858,Male,PO Box,66,Yes,Yes,Yes,Yes,Yes,Yes,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845859,Male,Home,32,No,No,Yes,Yes,Yes,No,100,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No
WalG845870,Female,Home,72,Yes,Yes,Yes,Yes,Yes,Yes,49,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845872,Male,Apartment,64,Yes,Yes,No,Yes,Yes,No,79,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845873,Unknown,Home,26,Yes,Yes,Yes,Yes,Yes,Yes,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845873,Unknown,Apartment,26,Yes,Yes,No,Yes,Yes,Yes,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845874,Male,Home,66,Yes,Yes,Yes,Yes,Yes,Yes,86,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845874,Male,Apartment,77,No,Yes,Yes,Yes,Yes,Yes,73,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No
WalG845875,Female,Home,69,Yes,Yes,Yes,Yes,No,Yes,33,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845877,Male,Apartment,38,Yes,Yes,No,Yes,Yes,Yes,91,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845878,Male,Home,75,Yes,Yes,Yes,Yes,Yes,Yes,43,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845879,Male,Home,68,Yes,Yes,No,No,Yes,No,49,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845880,Female,Home,65,Yes,No,Yes,Yes,Yes,Yes,99,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
WalG845882,Male,Apartment,56,Yes,Yes,Yes,Yes,Yes,Yes,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
WalG845883,Male,Home,76,Yes,Yes,Yes,Yes,Yes,Yes,104,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845883,Female,PO Box,23,Yes,Yes,Yes,Yes,Yes,Yes,91,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845884,Male,Apartment,29,Yes,Yes,Yes,Yes,Yes,Yes,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845884,Male,Home,59,Yes,Yes,Yes,Yes,Yes,Yes,32,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845885,Male,Home,53,Yes,No,Yes,Yes,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
WalG845887,Male,Home,45,No,Yes,Yes,Yes,Yes,Yes,80,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
WalG845888,Unknown,PO Box,29,Yes,No,Yes,Yes,Yes,Yes,82,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845889,Unknown,Apartment,72,Yes,Yes,Yes,Yes,Yes,No,86,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845890,Female,Home,45,Yes,No,Yes,Yes,Yes,No,85,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No
WalG845892,Female,Apartment,62,Yes,Yes,Yes,Yes,No,Yes,81,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845893,Male,Home,64,Yes,No,Yes,Yes,Yes,No,29,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No
WalG845893,Female,Apartment,27,Yes,Yes,Yes,Yes,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
WalG845894,Male,Home,33,Yes,No,Yes,Yes,No,Yes,31,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845894,Male,Home,51,No,Yes,Yes,Yes,Yes,No,61,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No
WalG845895,Female,Apartment,75,Yes,Yes,Yes,Yes,Yes,Yes,82,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
WalG845897,Female,Home,45,Yes,No,No,Yes,Yes,Yes,83,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
WalG845898,Unknown,Home,61,Yes,Yes,Yes,Yes,Yes,No,51,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845899,Female,Apartment,73,Yes,Yes,Yes,Yes,Yes,Yes,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845900,Unknown,PO Box,73,Yes,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845902,Female,Home,64,Yes,Yes,Yes,Yes,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
WalG845903,Male,Apartment,30,Yes,Yes,Yes,Yes,Yes,Yes,37,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845903,Female,Apartment,78,Yes,Yes,Yes,Yes,Yes,Yes,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845904,Female,Apartment,76,Yes,Yes,Yes,Yes,Yes,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845904,Male,Apartment,71,Yes,Yes,Yes,Yes,Yes,Yes,97,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
WalG845905,Male,Home,71,Yes,No,No,Yes,Yes,Yes,45,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
WalG845907,Unknown,Apartment,58,No,Yes,Yes,Yes,Yes,Yes,44,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
